movie_id,title,gross,genre,average_genre
2132092,Mr. & Mrs. Smith,186336103.0,Romance,23424835.6095172
2132092,Mr. & Mrs. Smith,186336103.0,Comedy,31661882.05307467
2132092,Mr. & Mrs. Smith,186336103.0,Action,42123826.131625965
